borough,date,year,month,crime_count,population,crime_per_1000,claimant_count,claimant_per_1000,population_density,imd_value
Kingston upon Thames,2019-03-01,2019,3,1101.0,169797,6.4842135020053355,1835,10.807022503342226,4819.520457432691,11.303244897959184
Kingston upon Thames,2019-04-01,2019,4,1085.0,169797,6.389983333038864,1890,11.130938709164473,4819.520457432691,11.303244897959184
Kingston upon Thames,2019-05-01,2019,5,1061.0,169797,6.248638079589156,1870,11.013150997956384,4819.520457432691,11.303244897959184
Kingston upon Thames,2019-06-01,2019,6,1041.0,169797,6.130850368381068,1880,11.07204485356043,4819.520457432691,11.303244897959184
Kingston upon Thames,2019-07-01,2019,7,1138.0,169797,6.702120767740301,1935,11.395961059382675,4819.520457432691,11.303244897959184
Kingston upon Thames,2019-08-01,2019,8,1020.0,169797,6.007173271612573,1960,11.543195698392788,4819.520457432691,11.303244897959184
Kingston upon Thames,2019-09-01,2019,9,1019.0,169797,6.001283886052168,2045,12.043793471027168,4819.520457432691,11.303244897959184
Kingston upon Thames,2019-10-01,2019,10,1008.0,169797,5.936500644887719,2045,12.043793471027168,4819.520457432691,11.303244897959184
Kingston upon Thames,2019-11-01,2019,11,1070.0,169797,6.301642549632796,2100,12.367709676849415,4819.520457432691,11.303244897959184
Kingston upon Thames,2019-12-01,2019,12,1024.0,169797,6.03073081385419,2115,12.456050460255481,4819.520457432691,11.303244897959184
Kingston upon Thames,2020-01-01,2020,1,1058.0,169770,6.231960888260589,2170,12.781999175354892,4819.520457432691,11.303244897959184
Kingston upon Thames,2020-02-01,2020,2,1006.0,169770,5.92566413382812,2285,13.459386228426695,4819.520457432691,11.303244897959184
Kingston upon Thames,2020-03-01,2020,3,730.0,169770,4.2999352064557925,2260,13.312128173411086,4819.520457432691,11.303244897959184
Kingston upon Thames,2020-04-01,2020,4,656.0,169770,3.8640513636095895,3465,20.409966425163457,4819.520457432691,11.303244897959184
Kingston upon Thames,2020-05-01,2020,5,775.0,169770,4.56499970548389,5860,34.517288095658834,4819.520457432691,11.303244897959184
Kingston upon Thames,2020-06-01,2020,6,892.0,169770,5.254167402956941,5725,33.72209459857454,4819.520457432691,11.303244897959184
Kingston upon Thames,2020-07-01,2020,7,1020.0,169770,6.008128644636862,5935,34.95906226070566,4819.520457432691,11.303244897959184
Kingston upon Thames,2020-08-01,2020,8,954.0,169770,5.619367379395653,6135,36.137126700830535,4819.520457432691,11.303244897959184
Kingston upon Thames,2020-09-01,2020,9,975.0,169770,5.7430641456087645,6205,36.54944925487425,4819.520457432691,11.303244897959184
Kingston upon Thames,2020-10-01,2020,10,916.0,169770,5.395535135771927,5920,34.870707427696296,4819.520457432691,11.303244897959184
Kingston upon Thames,2020-11-01,2020,11,877.0,169770,5.165812569947576,5995,35.312481592743126,4819.520457432691,11.303244897959184
Kingston upon Thames,2020-12-01,2020,12,800.0,169770,4.712257760499499,5985,35.25357837073688,4819.520457432691,11.303244897959184
Kingston upon Thames,2021-01-01,2021,1,687.0,167992,4.089480451450068,5795,34.49569027096529,4819.520457432691,11.303244897959184
Kingston upon Thames,2021-02-01,2021,2,627.0,167992,3.7323205866946045,6125,36.46006952712034,4819.520457432691,11.303244897959184
Kingston upon Thames,2021-03-01,2021,3,773.0,167992,4.601409590932901,6095,36.28148959474261,4819.520457432691,11.303244897959184
Kingston upon Thames,2021-04-01,2021,4,871.0,167992,5.184770703366826,6020,35.83503976379827,4819.520457432691,11.303244897959184
Kingston upon Thames,2021-05-01,2021,5,890.0,167992,5.297871327206058,5500,32.73965426925092,4819.520457432691,11.303244897959184
Kingston upon Thames,2021-06-01,2021,6,1084.0,167992,6.4526882232487255,4970,29.584742130577645,4819.520457432691,11.303244897959184
Kingston upon Thames,2021-07-01,2021,7,1034.0,167992,6.155055002619172,4900,29.168055621696272,4819.520457432691,11.303244897959184
Kingston upon Thames,2021-08-01,2021,8,917.0,167992,5.458593266346017,4710,28.037049383303966,4819.520457432691,11.303244897959184
Kingston upon Thames,2021-09-01,2021,9,1029.0,167992,6.125291680556217,4280,25.477403685889804,4819.520457432691,11.303244897959184
Kingston upon Thames,2021-10-01,2021,10,995.0,167992,5.9229010905281205,4110,24.46545073574932,4819.520457432691,11.303244897959184
Kingston upon Thames,2021-11-01,2021,11,1029.0,167992,6.125291680556217,3840,22.858231344349733,4819.520457432691,11.303244897959184
Kingston upon Thames,2021-12-01,2021,12,1043.0,167992,6.208628982332492,3725,22.173674936901758,4819.520457432691,11.303244897959184
Kingston upon Thames,2022-01-01,2022,1,980.0,169076,5.79620998840758,3560,21.05561995788876,4819.520457432691,11.303244897959184
Kingston upon Thames,2022-02-01,2022,2,878.0,169076,5.192930989614138,3545,20.966902458066194,4819.520457432691,11.303244897959184
Kingston upon Thames,2022-03-01,2022,3,1007.0,169076,5.955901488088197,3375,19.961437460077125,4819.520457432691,11.303244897959184
Kingston upon Thames,2022-04-01,2022,4,922.0,169076,5.453168989093663,3040,17.98007996403984,4819.520457432691,11.303244897959184
Kingston upon Thames,2022-05-01,2022,5,1041.0,169076,6.156994487686011,2970,17.56606496486787,4819.520457432691,11.303244897959184
Kingston upon Thames,2022-06-01,2022,6,970.0,169076,5.737064988525869,2925,17.299912465400173,4819.520457432691,11.303244897959184
Kingston upon Thames,2022-07-01,2022,7,900.0,169076,5.3230499893539,2855,16.885897466228204,4819.520457432691,11.303244897959184
Kingston upon Thames,2022-08-01,2022,8,910.0,169076,5.38219498923561,2835,16.767607466464785,4819.520457432691,11.303244897959184
Kingston upon Thames,2022-09-01,2022,9,957.0,169076,5.660176488679648,2825,16.708462466583075,4819.520457432691,11.303244897959184
Kingston upon Thames,2022-10-01,2022,10,1014.0,169076,5.997302988005394,2745,16.235302467529394,4819.520457432691,11.303244897959184
Kingston upon Thames,2022-11-01,2022,11,1038.0,169076,6.139250987721498,2765,16.353592467292817,4819.520457432691,11.303244897959184
Kingston upon Thames,2022-12-01,2022,12,914.0,169076,5.405852989188294,2805,16.590172466819656,4819.520457432691,11.303244897959184
Kingston upon Thames,2023-01-01,2023,1,981.0,170780,5.744232345707928,2830,16.57102705234805,4819.520457432691,11.303244897959184
Kingston upon Thames,2023-02-01,2023,2,938.0,170780,5.492446422297693,2850,16.688136784166765,4819.520457432691,11.303244897959184
Kingston upon Thames,2023-03-01,2023,3,1068.0,170780,6.253659679119335,2925,17.12729827848694,4819.520457432691,11.303244897959184
Kingston upon Thames,2023-04-01,2023,4,953.0,170780,5.580278721161728,3010,17.625014638716475,4819.520457432691,11.303244897959184
Kingston upon Thames,2023-05-01,2023,5,1074.0,170780,6.288792598664949,2970,17.39079517507905,4819.520457432691,11.303244897959184
Kingston upon Thames,2023-06-01,2023,6,1077.0,170780,6.3063590584377565,3005,17.5957372057618,4819.520457432691,11.303244897959184
Kingston upon Thames,2023-07-01,2023,7,1040.0,170780,6.089706054573135,3060,17.917788968263263,4819.520457432691,11.303244897959184
Kingston upon Thames,2023-08-01,2023,8,1047.0,170780,6.130694460709685,3025,17.712846937580515,4819.520457432691,11.303244897959184
Kingston upon Thames,2023-09-01,2023,9,1023.0,170780,5.990162782527229,3110,18.210563297810047,4819.520457432691,11.303244897959184
Kingston upon Thames,2023-10-01,2023,10,1001.0,170780,5.8613420775266425,3120,18.269118163719405,4819.520457432691,11.303244897959184
Kingston upon Thames,2023-11-01,2023,11,971.0,170780,5.685677479798572,3080,18.034898700081975,4819.520457432691,11.303244897959184
Kingston upon Thames,2023-12-01,2023,12,914.0,170780,5.351914744115236,3110,18.210563297810047,4819.520457432691,11.303244897959184
Kingston upon Thames,2024-01-01,2024,1,941.0,172692,5.449007481527807,3110,18.008940773168415,4819.520457432691,11.303244897959184
Kingston upon Thames,2024-02-01,2024,2,924.0,172692,5.350566326176082,3200,18.53009983091284,4819.520457432691,11.303244897959184
Kingston upon Thames,2024-03-01,2024,3,872.0,172692,5.049452203923749,3215,18.616959673870245,4819.520457432691,11.303244897959184
Kingston upon Thames,2024-04-01,2024,4,909.0,172692,5.263706483218678,3150,18.240567021054826,4819.520457432691,11.303244897959184
Kingston upon Thames,2024-05-01,2024,5,890.0,172692,5.153684015472633,3155,18.269520302040625,4819.520457432691,11.303244897959184
Kingston upon Thames,2024-06-01,2024,6,1000.0,172692,5.790656197160262,3230,18.703819516827647,4819.520457432691,11.303244897959184
Kingston upon Thames,2024-07-01,2024,7,1074.0,172692,6.219164755750121,3655,21.16484840062076,4819.520457432691,11.303244897959184
Kingston upon Thames,2024-08-01,2024,8,1023.0,172692,5.923841289694948,3615,20.93322215273435,4819.520457432691,11.303244897959184
Kingston upon Thames,2024-09-01,2024,9,915.0,172692,5.2984504204016405,3650,21.135895119634956,4819.520457432691,11.303244897959184
Kingston upon Thames,2024-10-01,2024,10,940.0,172692,5.443216825330647,3720,21.541241053436174,4819.520457432691,11.303244897959184
Kingston upon Thames,2024-11-01,2024,11,926.0,172692,5.362147638570402,3705,21.454381210478772,4819.520457432691,11.303244897959184
Kingston upon Thames,2024-12-01,2024,12,858.0,172692,4.968383017163505,3665,21.22275496259236,4819.520457432691,11.303244897959184
Lambeth,2019-01-01,2019,1,2739.0,329513,8.312266890835868,7530,22.851905691125996,12485.02659545204,25.79724719101123
Lambeth,2019-02-01,2019,2,2727.0,329513,8.275849511248419,7885,23.92925317058811,12485.02659545204,25.79724719101123
Lambeth,2019-03-01,2019,3,3089.0,329513,9.374440462136548,7960,24.156861793009686,12485.02659545204,25.79724719101123
Lambeth,2019-04-01,2019,4,2837.0,329513,8.60967549080006,8055,24.445166048077013,12485.02659545204,25.79724719101123
Lambeth,2019-05-01,2019,5,3006.0,329513,9.122553586656672,8130,24.672774670498587,12485.02659545204,25.79724719101123
Lambeth,2019-06-01,2019,6,3000.0,329513,9.104344896862948,8315,25.234209272471798,12485.02659545204,25.79724719101123
Lambeth,2019-07-01,2019,7,3189.0,329513,9.677918625365312,8285,25.14316582350317,12485.02659545204,25.79724719101123
Lambeth,2019-08-01,2019,8,3029.0,329513,9.192353564199289,8440,25.613556976507756,12485.02659545204,25.79724719101123
Lambeth,2019-09-01,2019,9,2939.0,329513,8.9192232172934,8665,26.296382843772477,12485.02659545204,25.79724719101123
Lambeth,2019-10-01,2019,10,3062.0,329513,9.292501358064781,8610,26.129469853996657,12485.02659545204,25.79724719101123
Lambeth,2019-11-01,2019,11,2891.0,329513,8.773553698943592,8670,26.311556751933914,12485.02659545204,25.79724719101123
Lambeth,2019-12-01,2019,12,2796.0,329513,8.485249443876265,8720,26.463295833548298,12485.02659545204,25.79724719101123
Lambeth,2020-01-01,2020,1,2876.0,325527,8.83490463156666,8730,26.818051958823695,12485.02659545204,25.79724719101123
Lambeth,2020-02-01,2020,2,2663.0,325527,8.180581027073023,8890,27.309562647645205,12485.02659545204,25.79724719101123
Lambeth,2020-03-01,2020,3,2035.0,325527,6.251401573448593,9020,27.708915082312682,12485.02659545204,25.79724719101123
Lambeth,2020-04-01,2020,4,1857.0,325527,5.704595932134662,13590,41.747689131777086,12485.02659545204,25.79724719101123
Lambeth,2020-05-01,2020,5,2243.0,325527,6.890365468916556,19885,61.085562795098404,12485.02659545204,25.79724719101123
Lambeth,2020-06-01,2020,6,2447.0,325527,7.517041597163984,19865,61.02412395899572,12485.02659545204,25.79724719101123
Lambeth,2020-07-01,2020,7,2821.0,325527,8.665947832284266,20350,62.51401573448592,12485.02659545204,25.79724719101123
Lambeth,2020-08-01,2020,8,2918.0,325527,8.963926187382306,20780,63.83495071069374,12485.02659545204,25.79724719101123
Lambeth,2020-09-01,2020,9,2821.0,325527,8.665947832284266,21095,64.80261237931109,12485.02659545204,25.79724719101123
Lambeth,2020-10-01,2020,10,2646.0,325527,8.128358016385738,20815,63.94246867387344,12485.02659545204,25.79724719101123
Lambeth,2020-11-01,2020,11,2516.0,325527,7.72900558171826,21425,65.81635317500545,12485.02659545204,25.79724719101123
Lambeth,2020-12-01,2020,12,2190.0,325527,6.727552553244432,21630,66.446101245058,12485.02659545204,25.79724719101123
Lambeth,2021-01-01,2021,1,1993.0,317691,6.273391440110045,21370,67.26662071006103,12485.02659545204,25.79724719101123
Lambeth,2021-02-01,2021,2,2001.0,317691,6.298573141826491,22300,70.19399353459808,12485.02659545204,25.79724719101123
Lambeth,2021-03-01,2021,3,2476.0,317691,7.793736681240577,22510,70.85501320465484,12485.02659545204,25.79724719101123
Lambeth,2021-04-01,2021,4,2473.0,317691,7.784293543096909,22165,69.76905231813303,12485.02659545204,25.79724719101123
Lambeth,2021-05-01,2021,5,2598.0,317691,8.177757632416405,21065,66.30656833212147,12485.02659545204,25.79724719101123
Lambeth,2021-06-01,2021,6,2833.0,317691,8.917470120337057,19520,61.44335218813249,12485.02659545204,25.79724719101123
Lambeth,2021-07-01,2021,7,2850.0,317691,8.970981236484509,18945,59.63341737726281,12485.02659545204,25.79724719101123
Lambeth,2021-08-01,2021,8,2816.0,317691,8.863959004189606,18125,57.05229295132692,12485.02659545204,25.79724719101123
Lambeth,2021-09-01,2021,9,3032.0,317691,9.543864950533694,17170,54.04622730892597,12485.02659545204,25.79724719101123
Lambeth,2021-10-01,2021,10,2993.0,317691,9.421104154666013,16400,51.62248851871787,12485.02659545204,25.79724719101123
Lambeth,2021-11-01,2021,11,2793.0,317691,8.791561611754819,15625,49.183011164937,12485.02659545204,25.79724719101123
Lambeth,2021-12-01,2021,12,2357.0,317691,7.419158868208416,14820,46.64910242971945,12485.02659545204,25.79724719101123
Lambeth,2022-01-01,2022,1,2570.0,317657,8.090487538445556,14455,45.50505734172393,12485.02659545204,25.79724719101123
Lambeth,2022-02-01,2022,2,2405.0,317657,7.571059350179596,14595,45.945784289343536,12485.02659545204,25.79724719101123
Lambeth,2022-03-01,2022,3,2733.0,317657,8.603619627459809,14210,44.73378518338963,12485.02659545204,25.79724719101123
Lambeth,2022-04-01,2022,4,2540.0,317657,7.9960460496699275,13455,42.35700771586963,12485.02659545204,25.79724719101123
Lambeth,2022-05-01,2022,5,2803.0,317657,8.823983101269608,13120,41.30241109120844,12485.02659545204,25.79724719101123
Lambeth,2022-06-01,2022,6,2895.0,317657,9.113603666848205,12765,40.18485347403016,12485.02659545204,25.79724719101123
Lambeth,2022-07-01,2022,7,3087.0,317657,9.71802919501223,12420,39.09877635311043,12485.02659545204,25.79724719101123
Lambeth,2022-08-01,2022,8,2985.0,317657,9.396928133175091,12340,38.84693238304209,12485.02659545204,25.79724719101123
Lambeth,2022-09-01,2022,9,2655.0,317657,8.358071756643172,12395,39.02007511246408,12485.02659545204,25.79724719101123
Lambeth,2022-10-01,2022,10,2909.0,317657,9.157676361610164,12285,38.673789653620105,12485.02659545204,25.79724719101123
Lambeth,2022-11-01,2022,11,2711.0,317657,8.534362535691013,12100,38.09140047283705,12485.02659545204,25.79724719101123
Lambeth,2022-12-01,2022,12,2528.0,317657,7.958269454159676,12055,37.949738239673614,12485.02659545204,25.79724719101123
Lambeth,2023-01-01,2023,1,2810.0,318738,8.816018171664503,11730,36.80138546392335,12485.02659545204,25.79724719101123
Lambeth,2023-02-01,2023,2,2591.0,318738,8.12893348141734,12100,37.96221347940942,12485.02659545204,25.79724719101123
Lambeth,2023-03-01,2023,3,2766.0,318738,8.677973759012103,12350,38.74655673311623,12485.02659545204,25.79724719101123
Lambeth,2023-04-01,2023,4,2916.0,318738,9.148579711236188,12475,39.138728359969626,12485.02659545204,25.79724719101123
Lambeth,2023-05-01,2023,5,3091.0,318738,9.697619988830953,12260,38.46419316178178,12485.02659545204,25.79724719101123
Lambeth,2023-06-01,2023,6,3157.0,318738,9.904686607809548,12435,39.01323343937654,12485.02659545204,25.79724719101123
Lambeth,2023-07-01,2023,7,3183.0,318738,9.986258306195056,12645,39.67208177249026,12485.02659545204,25.79724719101123
Lambeth,2023-08-01,2023,8,3037.0,318738,9.528201846030282,12600,39.53089998682304,12485.02659545204,25.79724719101123
Lambeth,2023-09-01,2023,9,2977.0,318738,9.339959465140648,12885,40.42505129604879,12485.02659545204,25.79724719101123
Lambeth,2023-10-01,2023,10,2933.0,318738,9.201915052488252,12840,40.28386951038157,12485.02659545204,25.79724719101123
Lambeth,2023-11-01,2023,11,2978.0,318738,9.343096838155477,12740,39.970132208898846,12485.02659545204,25.79724719101123
Lambeth,2023-12-01,2023,12,3000.0,318738,9.412119044481676,12695,39.82895042323162,12485.02659545204,25.79724719101123
Lambeth,2024-01-01,2024,1,2872.0,316920,9.062223905086457,12605,39.77344440237284,12485.02659545204,25.79724719101123
Lambeth,2024-02-01,2024,2,2933.0,316920,9.25470150195633,13120,41.39846017922504,12485.02659545204,25.79724719101123
Lambeth,2024-03-01,2024,3,3165.0,316920,9.986747444149943,13210,41.682443518869114,12485.02659545204,25.79724719101123
Lambeth,2024-04-01,2024,4,3102.0,316920,9.787959106399091,12950,40.86204720434179,12485.02659545204,25.79724719101123
Lambeth,2024-05-01,2024,5,3428.0,316920,10.816609869998738,13115,41.38268332702259,12485.02659545204,25.79724719101123
Lambeth,2024-06-01,2024,6,3513.0,316920,11.084816357440364,13290,41.934873154108296,12485.02659545204,25.79724719101123
